"gene","log2FoldChange","padj","status"
"ENSG00000135218.17",-4.18841563381827,3.28567249588508e-119,"DOWN"
"ENSG00000178531.5",2.83784212617284,4.41625924317516e-119,"UP"
"ENSG00000092445.11",-2.17800556509131,5.53698348107522e-119,"DOWN"
"ENSG00000109805.9",2.22789333849557,6.19052691311872e-119,"UP"
"ENSG00000106823.12",-2.62727793501391,9.75423730136294e-119,"DOWN"
"ENSG00000225398.3",-3.10002549421484,1.67418087930168e-118,"DOWN"
"ENSG00000277494.1",-3.54683270273431,1.68122249609772e-118,"DOWN"
"ENSG00000174697.4",-6.20216715296981,1.96614039116909e-118,"DOWN"
"ENSG00000183722.7",-2.03769162329705,2.561465533793e-118,"DOWN"
"ENSG00000166250.11",-2.42357450718593,3.33040196999193e-118,"DOWN"
"ENSG00000069122.18",-1.94522923095524,3.47473230267378e-118,"DOWN"
"ENSG00000224126.2",2.5096750938987,3.87187538153858e-118,"UP"
"ENSG00000081377.16",-1.6824408488389,4.35267170774036e-118,"DOWN"
"ENSG00000272123.1",-1.28492477289263,4.89264798043219e-118,"DOWN"
"ENSG00000114698.14",-2.11786097246401,5.37768759499306e-118,"DOWN"
"ENSG00000136826.14",-2.60253070772964,1.63283828017278e-117,"DOWN"
"ENSG00000175305.17",2.21985742151273,2.39633471948681e-117,"UP"
"ENSG00000273110.1",-2.23291856871471,2.52767596627185e-117,"DOWN"
"ENSG00000162004.16",3.51386687399442,4.94972575299449e-117,"UP"
"ENSG00000161649.12",-5.03966635121513,1.05376591814961e-116,"DOWN"
"ENSG00000262097.1",-2.92902772055183,1.19542019586947e-116,"DOWN"
"ENSG00000104889.5",1.76645113354532,1.27288818932108e-116,"UP"
"ENSG00000169252.5",-2.81742816599308,1.71866709681693e-116,"DOWN"
"ENSG00000106034.17",-2.87038510184137,2.09118127027654e-116,"DOWN"
"ENSG00000161800.12",1.89359483443007,3.36699164551772e-116,"UP"
"ENSG00000213791.4",-2.51973807195791,4.37779346421004e-116,"DOWN"
"ENSG00000131016.16",-2.70261930375901,5.09029055983688e-116,"DOWN"
"ENSG00000259007.1",-2.20993970091429,5.23877985898316e-116,"DOWN"
"ENSG00000232679.1",5.82668934878828,5.58573277392468e-116,"UP"
"ENSG00000103647.12",-2.37060265359678,6.76138173977944e-116,"DOWN"
"ENSG00000085999.11",2.30302286072414,7.34665385785875e-116,"UP"
"ENSG00000262179.2",-3.51839025264994,2.86792131998314e-115,"DOWN"
"ENSG00000164932.12",2.39582706543029,3.09641480952075e-115,"UP"
"ENSG00000198937.8",1.90218752034955,3.21200077556376e-115,"UP"
"ENSG00000146966.12",-1.67812345236155,3.79906083143144e-115,"DOWN"
"ENSG00000071539.13",2.4956292342887,5.71709416738561e-115,"UP"
"ENSG00000254814.1",-3.44503859298196,6.71536466221571e-115,"DOWN"
"ENSG00000261327.4",3.18778136069498,7.35066576761516e-115,"UP"
"ENSG00000197153.4",4.94494353158718,1.11648971825417e-114,"UP"
"ENSG00000177732.8",1.79616114487405,1.2786642500975e-114,"UP"
"ENSG00000248138.5",-2.08403690348357,1.74536266222299e-114,"DOWN"
"ENSG00000251018.2",2.97912570593632,1.88969677906559e-114,"UP"
"ENSG00000189057.10",2.78689609716458,1.93126411836809e-114,"UP"
"ENSG00000024422.11",-1.98620405042559,2.84933951246252e-114,"DOWN"
"ENSG00000234456.7",-2.17973433538223,3.34907834014197e-114,"DOWN"
"ENSG00000150907.7",-1.8523724573564,5.67970068386446e-114,"DOWN"
"ENSG00000139112.10",-1.52451794051338,7.11895731505291e-114,"DOWN"
"ENSG00000265393.1",2.46193277486541,7.79229877502376e-114,"UP"
"ENSG00000261737.1",-1.51559522130339,1.15081640066793e-113,"DOWN"
"ENSG00000121621.6",2.4130453097503,1.59431574948237e-113,"UP"
"ENSG00000272149.1",-1.45229948280544,1.66950663217987e-113,"DOWN"
"ENSG00000141338.13",-3.89041524248451,1.71059112551369e-113,"DOWN"
"ENSG00000225376.5",-2.60461289732857,1.85320378207401e-113,"DOWN"
"ENSG00000282840.1",-2.72850829594821,2.30680405485454e-113,"DOWN"
"ENSG00000270513.1",-3.45996502038523,2.65076335302439e-113,"DOWN"
"ENSG00000260347.1",-2.23564148735976,3.18196667394338e-113,"DOWN"
"ENSG00000029993.14",2.40272329645651,4.96785533282432e-113,"UP"
"ENSG00000122547.10",-1.71292527408572,5.88851087496912e-113,"DOWN"
"ENSG00000169291.9",-2.14586884234204,6.45612649373882e-113,"DOWN"
"ENSG00000182492.15",2.30071176670769,9.97559094524893e-113,"UP"
"ENSG00000122966.15",1.97727926958121,1.04088139596097e-112,"UP"
"ENSG00000168917.8",-1.71415347157111,1.37652242565166e-112,"DOWN"
"ENSG00000165891.15",2.8844787753721,1.47575008193337e-112,"UP"
"ENSG00000163710.7",-4.58063418479299,1.4811634963235e-112,"DOWN"
"ENSG00000110799.13",-2.10913057108071,2.37353820913246e-112,"DOWN"
"ENSG00000278023.5",3.08705373610424,2.64990739549275e-112,"UP"
"ENSG00000254943.1",-1.99467970505566,3.32781795925283e-112,"DOWN"
"ENSG00000160753.15",1.43623937528748,5.92608340394614e-112,"UP"
"ENSG00000062282.14",-3.38347501868547,1.07904572683828e-111,"DOWN"
"ENSG00000186469.8",-2.09116051406442,1.11661572045147e-111,"DOWN"
"ENSG00000120279.6",-1.98452934183305,1.24559142510826e-111,"DOWN"
"ENSG00000215784.5",2.82137192213419,1.35692918515688e-111,"UP"
"ENSG00000184661.13",2.94254810344947,1.39094989200213e-111,"UP"
"ENSG00000130176.7",-3.18035879634672,1.45170263544681e-111,"DOWN"
"ENSG00000257767.2",-2.4465111546289,1.92719804207664e-111,"DOWN"
"ENSG00000253434.5",-5.33258105403449,1.92719804207664e-111,"DOWN"
"ENSG00000108799.12",-1.30314746723538,2.35353409887922e-111,"DOWN"
"ENSG00000236333.3",-5.43838343787038,2.75777152915297e-111,"DOWN"
"ENSG00000230018.1",-2.78867776396717,3.73744614789137e-111,"DOWN"
"ENSG00000113594.9",-2.52311698668755,3.75948774896353e-111,"DOWN"
"ENSG00000173269.13",-1.92021978545946,4.68969204644636e-111,"DOWN"
"ENSG00000124507.10",2.68537048103147,7.85674099510099e-111,"UP"
"ENSG00000183155.4",1.21843546323844,8.89847742637643e-111,"UP"
"ENSG00000129195.15",2.70448483734656,1.08835327953388e-110,"UP"
"ENSG00000135144.7",-2.49545542641765,1.33534610273461e-110,"DOWN"
"ENSG00000133392.17",-3.13010425214476,1.49816528247711e-110,"DOWN"
"ENSG00000157211.11",-1.46608131878019,1.81608614875839e-110,"DOWN"
"ENSG00000277737.3",-5.48535207700095,2.0349876046063e-110,"DOWN"
"ENSG00000196747.4",5.03543628114866,2.78791920316477e-110,"UP"
"ENSG00000103888.16",3.41219359476783,3.37489105159197e-110,"UP"
"ENSG00000168874.12",-3.29274207986252,4.00025124263782e-110,"DOWN"
"ENSG00000134548.9",-5.18038978844459,5.05119065952231e-110,"DOWN"
"ENSG00000151790.8",3.8480703398342,9.56461467087482e-110,"UP"
"ENSG00000176115.9",-5.48443615058873,1.16064253275892e-109,"DOWN"
"ENSG00000278677.1",4.78697715759438,1.42351115614807e-109,"UP"
"ENSG00000164109.13",2.15481555565649,1.47779667183996e-109,"UP"
"ENSG00000246022.2",-5.12378456035107,1.59232497598114e-109,"DOWN"
"ENSG00000279026.1",-2.196051511352,2.12768326481215e-109,"DOWN"
"ENSG00000186594.14",-1.62805069973434,2.27168494806042e-109,"DOWN"
"ENSG00000185010.13",-1.71147613312669,2.63650082414617e-109,"DOWN"
"ENSG00000108001.13",-2.69672442335165,4.32512165317184e-109,"DOWN"
"ENSG00000264016.2",-2.19560044119942,6.12857682776389e-109,"DOWN"
"ENSG00000133401.15",-2.62458706416425,6.26987991732268e-109,"DOWN"
"ENSG00000053254.15",-1.59803687659179,7.20156925375407e-109,"DOWN"
"ENSG00000185432.11",-1.81389886201977,7.85855401082636e-109,"DOWN"
"ENSG00000153902.13",-2.40444143543121,9.41922762026193e-109,"DOWN"
"ENSG00000203812.2",3.06126731180634,1.14784438246827e-108,"UP"
"ENSG00000167964.12",3.07295835817242,1.14917380792039e-108,"UP"
"ENSG00000165072.9",-3.06356522671965,1.37915257758962e-108,"DOWN"
"ENSG00000182481.8",2.12162680614603,1.39244601712974e-108,"UP"
"ENSG00000263586.1",-2.27844833005798,1.51179443945368e-108,"DOWN"
"ENSG00000141404.15",-1.25556458810551,2.00834268024551e-108,"DOWN"
"ENSG00000184347.14",-2.41089365618423,2.15543260885785e-108,"DOWN"
"ENSG00000131650.13",4.01363952553001,3.04872193372286e-108,"UP"
"ENSG00000144655.14",-1.91619964884125,3.11013306272619e-108,"DOWN"
"ENSG00000203711.11",2.6775023279807,3.61587530000894e-108,"UP"
"ENSG00000258947.6",3.57645940392757,3.6408073276893e-108,"UP"
"ENSG00000253177.1",-3.35533947605688,4.49202609740203e-108,"DOWN"
"ENSG00000279688.1",-5.30760938815366,4.62169710200395e-108,"DOWN"
"ENSG00000165478.6",-5.09168394698175,5.41285587932532e-108,"DOWN"
"ENSG00000253608.1",-1.62765725341519,1.13891218987393e-107,"DOWN"
"ENSG00000101955.14",-2.524694767012,1.34808226222279e-107,"DOWN"
"ENSG00000154370.15",1.3630580999935,1.72201373491664e-107,"UP"
"ENSG00000177119.15",-1.48318848665421,2.07484028528162e-107,"DOWN"
"ENSG00000243742.5",2.08269306214772,2.72757735852065e-107,"UP"
"ENSG00000107731.12",1.97020577738392,3.06528915908248e-107,"UP"
"ENSG00000135447.16",-3.83726565995378,3.17700841394054e-107,"DOWN"
"ENSG00000100077.14",-1.73184536411324,3.65471516161586e-107,"DOWN"
"ENSG00000114346.13",1.86727645660817,3.78182268694385e-107,"UP"
"ENSG00000152465.17",-1.45662708993695,5.32789329853934e-107,"DOWN"
"ENSG00000186453.12",-2.6598155208026,5.60202250052689e-107,"DOWN"
"ENSG00000154721.14",-2.07564296436302,7.73300105412744e-107,"DOWN"
"ENSG00000094804.9",2.98532810040997,8.34283859771571e-107,"UP"
"ENSG00000189129.13",-3.12937430361352,8.81282577628288e-107,"DOWN"
"ENSG00000138796.16",-1.33181857200212,2.04569149139509e-106,"DOWN"
"ENSG00000186458.4",-4.95828137424467,2.17257143164754e-106,"DOWN"
"ENSG00000154263.17",-3.2939312483391,2.74718312601556e-106,"DOWN"
"ENSG00000134201.10",-3.73610046668177,2.95720132002461e-106,"DOWN"
"ENSG00000198211.8",3.33663045965039,6.62181326168061e-106,"UP"
"ENSG00000042286.14",-1.81088020578764,8.54159211068941e-106,"DOWN"
"ENSG00000280607.1",1.55437965890144,9.025386564991e-106,"UP"
"ENSG00000160606.10",2.40761837082382,1.17726586152255e-105,"UP"
"ENSG00000144136.10",1.13736632244717,1.774013757021e-105,"UP"
"ENSG00000231304.2",2.52261566917643,1.83687143963092e-105,"UP"
"ENSG00000137960.5",-2.6524659733447,2.00624617168748e-105,"DOWN"
"ENSG00000188322.4",2.25270363473651,2.18443854584227e-105,"UP"
"ENSG00000111275.12",-2.35464104167729,2.21982415285465e-105,"DOWN"
"ENSG00000116690.12",-2.8342846996877,2.26434208112462e-105,"DOWN"
"ENSG00000118729.11",-3.44127373461729,2.27448789916221e-105,"DOWN"
"ENSG00000181997.8",-5.3139900496571,2.55533816234966e-105,"DOWN"
"ENSG00000267272.5",-2.71265507495631,3.10404518231763e-105,"DOWN"
"ENSG00000157782.9",-2.20965449036714,3.60291724377893e-105,"DOWN"
"ENSG00000277684.1",-1.61995189916947,3.82833930512844e-105,"DOWN"
"ENSG00000170275.14",-1.11846740435596,5.07229151700929e-105,"DOWN"
"ENSG00000186105.7",-2.04806684837604,5.74580673810692e-105,"DOWN"
"ENSG00000177469.12",-1.89881302765117,8.27047130854393e-105,"DOWN"
"ENSG00000111713.2",-4.94055841552491,8.39311857989101e-105,"DOWN"
"ENSG00000176092.14",3.30951153343906,8.5819340439632e-105,"UP"
"ENSG00000135046.13",-2.34813802447147,8.82893341911559e-105,"DOWN"
"ENSG00000165152.8",-2.24860842116015,1.32993159356133e-104,"DOWN"
"ENSG00000196715.5",-1.21566548101398,1.38203715046309e-104,"DOWN"
"ENSG00000121211.7",2.65935512355767,1.79464822280857e-104,"UP"
"ENSG00000274067.1",-5.22618701390254,1.79464822280857e-104,"DOWN"
"ENSG00000177098.8",-2.58180686116868,2.04944925527394e-104,"DOWN"
"ENSG00000278122.1",-5.22408927424304,2.23360373273861e-104,"DOWN"
"ENSG00000103994.16",-1.61003436501383,2.30886907894604e-104,"DOWN"
"ENSG00000263513.5",2.71243419368572,2.80570511666298e-104,"UP"
"ENSG00000198947.15",-2.98762652363273,8.9812942430192e-104,"DOWN"
"ENSG00000198826.10",2.19920533855365,9.93297802599673e-104,"UP"
"ENSG00000103044.10",-1.40751893667039,1.11624894558697e-103,"DOWN"
"ENSG00000272196.2",2.94588796751445,1.29154341197903e-103,"UP"
"ENSG00000115163.14",2.16709930192361,2.17905531976515e-103,"UP"
"ENSG00000133317.14",-4.58611863852621,2.30216821038663e-103,"DOWN"
"ENSG00000149380.11",1.93993580761821,3.04650287936552e-103,"UP"
"ENSG00000163297.16",-1.7865597087142,3.27670662673309e-103,"DOWN"
"ENSG00000111602.11",1.49881912228819,5.73630973112589e-103,"UP"
"ENSG00000250349.3",-2.55798393963837,5.7802161021117e-103,"DOWN"
"ENSG00000270094.1",1.31232425665951,6.97684444653125e-103,"UP"
"ENSG00000163993.6",4.67297176975234,7.27364313935044e-103,"UP"
"ENSG00000230756.1",-1.77358881197178,1.17413880677976e-102,"DOWN"
"ENSG00000137216.18",1.29829391018566,1.34497896671525e-102,"UP"
"ENSG00000196549.10",-3.27027579865852,1.54068847776248e-102,"DOWN"
"ENSG00000218502.3",1.51748428411198,1.99865247978757e-102,"UP"
"ENSG00000090006.17",-1.95590997694323,2.03792883040432e-102,"DOWN"
"ENSG00000104522.15",1.78100894113239,2.91637259274242e-102,"UP"
"ENSG00000162616.8",-1.50788813552593,3.48231779629556e-102,"DOWN"
"ENSG00000277631.4",-3.60927243030483,7.73625547112549e-102,"DOWN"
"ENSG00000187288.10",-5.31219379972338,7.78706944131168e-102,"DOWN"
"ENSG00000170323.8",-4.90193733491045,7.79274533999132e-102,"DOWN"
"ENSG00000136158.11",-2.38236207234538,8.55621946787891e-102,"DOWN"
"ENSG00000018625.14",-4.52046470703037,8.91235756610819e-102,"DOWN"
"ENSG00000254568.1",-1.84943408279871,1.22464749903335e-101,"DOWN"
"ENSG00000119138.4",-1.74239588584762,1.36744529650046e-101,"DOWN"
"ENSG00000147251.15",-2.2824193689157,1.3980079660093e-101,"DOWN"
"ENSG00000092607.13",-2.25691426109876,1.42906124073931e-101,"DOWN"
"ENSG00000079616.12",1.42285936689454,2.0324528998863e-101,"UP"
"ENSG00000111247.14",2.26309940814028,2.57825310953614e-101,"UP"
"ENSG00000143799.12",1.18484710109503,3.80422229540038e-101,"UP"
"ENSG00000261468.1",-2.28496114846058,3.91643753602959e-101,"DOWN"
"ENSG00000072163.19",-2.00842701708658,4.30712524390429e-101,"DOWN"
"ENSG00000221932.6",-5.00081710409613,4.35938646107438e-101,"DOWN"
"ENSG00000111077.17",-1.64980169604805,6.28321775555156e-101,"DOWN"
"ENSG00000245848.2",-2.19224766435094,7.93058514529541e-101,"DOWN"
"ENSG00000157617.16",-1.70381723040919,8.01068978396239e-101,"DOWN"
"ENSG00000223808.1",6.73514315443261,8.57271193927215e-101,"UP"
"ENSG00000005249.12",-2.52115740872236,9.95631962588657e-101,"DOWN"
"ENSG00000147434.8",4.02218165005053,1.22736637020658e-100,"UP"
"ENSG00000091651.8",2.54776413383408,1.76854052542777e-100,"UP"
"ENSG00000284122.1",-2.32656095416239,2.07054221635218e-100,"DOWN"
"ENSG00000158373.8",2.67248498388823,2.73225848789276e-100,"UP"
"ENSG00000163827.12",-2.84242906264544,3.8657627088975e-100,"DOWN"
"ENSG00000160949.16",2.10385532559072,3.99770274222052e-100,"UP"
"ENSG00000246430.6",-3.83037483898891,6.75523093218839e-100,"DOWN"
"ENSG00000198848.12",-3.82784354693738,9.61604871672498e-100,"DOWN"
"ENSG00000231943.7",-3.63811413427288,1.24619374200669e-99,"DOWN"
"ENSG00000123473.15",2.10606255839409,1.34682466764124e-99,"UP"
"ENSG00000177666.16",-1.86673430509442,1.35282019452495e-99,"DOWN"
"ENSG00000145681.10",4.90315230325651,1.47014604848759e-99,"UP"
"ENSG00000152133.14",-1.11702022942753,1.96458761092342e-99,"DOWN"
"ENSG00000102384.13",2.21866161240359,1.97184937088108e-99,"UP"
"ENSG00000101049.14",-3.15212704948711,2.21106234484438e-99,"DOWN"
"ENSG00000181234.9",-4.7267812015193,2.32738992887377e-99,"DOWN"
"ENSG00000148541.12",-2.19155688761429,2.41002916663112e-99,"DOWN"
"ENSG00000136960.12",-2.71057344029076,2.84456284928322e-99,"DOWN"
"ENSG00000187800.13",-2.03108291916041,3.70874609895031e-99,"DOWN"
"ENSG00000137713.15",-1.51109832049217,4.03543494096436e-99,"DOWN"
"ENSG00000169764.15",-1.30868354455656,5.2490105799863e-99,"DOWN"
"ENSG00000258472.8",1.89422377831081,6.55232312230871e-99,"UP"
"ENSG00000188626.6",-2.24054518034375,7.76059680982302e-99,"DOWN"
"ENSG00000158186.12",-2.2394633429688,8.64513498774022e-99,"DOWN"
"ENSG00000231749.3",-3.49944665556447,9.11524864752423e-99,"DOWN"
"ENSG00000263765.5",-3.17524911956098,1.0591428861767e-98,"DOWN"
"ENSG00000106327.12",3.22133289692442,1.19950695996315e-98,"UP"
"ENSG00000105048.16",4.50477019702383,1.29706742193328e-98,"UP"
"ENSG00000245322.6",1.53502953894349,1.67204916766816e-98,"UP"
"ENSG00000259093.1",1.41710988371322,2.07543439327727e-98,"UP"
"ENSG00000104549.11",2.28542898323921,2.32371425221896e-98,"UP"
"ENSG00000261312.1",1.17235886427002,2.44522578176882e-98,"UP"
"ENSG00000272914.1",-1.65666383106131,3.01283012883541e-98,"DOWN"
"ENSG00000189159.15",1.93781813021613,3.20567880954143e-98,"UP"
"ENSG00000144485.10",2.83639304275185,3.20567880954143e-98,"UP"
"ENSG00000103253.17",2.15773713365658,3.63928282947965e-98,"UP"
"ENSG00000009950.15",-3.51005649594268,5.16165599667839e-98,"DOWN"
"ENSG00000166548.15",-1.1045065135387,5.24565903846004e-98,"DOWN"
"ENSG00000115718.17",2.7273776294715,7.38298756817956e-98,"UP"
"ENSG00000161980.5",1.49062460201642,7.73755557010098e-98,"UP"
"ENSG00000187151.7",-4.2046760447732,7.90419867434883e-98,"DOWN"
"ENSG00000151651.15",2.29860503654361,8.52705751138786e-98,"UP"
"ENSG00000188610.12",2.49129317609607,8.83702645380061e-98,"UP"
"ENSG00000180921.6",1.75493241250846,8.86698646314112e-98,"UP"
"ENSG00000154240.16",-1.72994768236847,9.1366402054098e-98,"DOWN"
"ENSG00000162769.12",1.48355857225727,9.38311766429561e-98,"UP"
"ENSG00000188215.9",-1.19530282093607,1.06541557197739e-97,"DOWN"
"ENSG00000235237.1",2.11548977847054,1.0757915596044e-97,"UP"
"ENSG00000163468.14",1.1907024417448,1.12907445629192e-97,"UP"
"ENSG00000131187.9",2.81097052702611,1.20832777748276e-97,"UP"
"ENSG00000135604.9",-2.17599446700888,1.23341009494555e-97,"DOWN"
"ENSG00000006704.10",1.08053676175103,1.28082864351827e-97,"UP"
"ENSG00000113580.14",-1.69528453221847,1.66290259501203e-97,"DOWN"
"ENSG00000171115.3",-1.87690204752713,2.3174498289425e-97,"DOWN"
"ENSG00000263400.6",-2.03064504805897,3.71973513700057e-97,"DOWN"
"ENSG00000203852.3",3.9455495557912,4.0347921657329e-97,"UP"
"ENSG00000283824.1",-1.69236096294049,7.0345969766661e-97,"DOWN"
"ENSG00000069431.11",-2.32587066442844,9.52599557690804e-97,"DOWN"
"ENSG00000197472.14",3.15127399654486,1.00160524412173e-96,"UP"
"ENSG00000135119.14",2.11598210285538,1.02432322453476e-96,"UP"
"ENSG00000235875.3",-2.52483399211555,1.08083930129714e-96,"DOWN"
"ENSG00000076067.12",-1.05146515801955,1.7322930105125e-96,"DOWN"
"ENSG00000283383.1",-2.63238318944998,1.75519611039909e-96,"DOWN"
"ENSG00000268034.1",1.34795756696519,1.81471044959233e-96,"UP"
"ENSG00000206053.12",1.28542807062916,2.82296342373775e-96,"UP"
"ENSG00000203819.6",2.19737290463165,2.88084970472018e-96,"UP"
"ENSG00000158106.13",2.27180568313403,3.51223070575077e-96,"UP"
"ENSG00000007968.6",2.55904151837579,3.66248048875016e-96,"UP"
"ENSG00000119865.8",-1.78493997571944,3.6841272601531e-96,"DOWN"
"ENSG00000231638.1",-2.96894250093671,4.42269546051709e-96,"DOWN"
"ENSG00000198844.10",-1.85804250980381,4.47850807299121e-96,"DOWN"
"ENSG00000280143.1",-1.42545565708296,7.22111252746342e-96,"DOWN"
"ENSG00000167513.8",2.46170525129196,8.74868605716855e-96,"UP"
"ENSG00000112293.14",-1.38627675230869,8.8719695770305e-96,"DOWN"
"ENSG00000249923.1",-1.6795671744676,8.95313239728695e-96,"DOWN"
"ENSG00000196666.4",-4.07934228661026,9.09505081721085e-96,"DOWN"
"ENSG00000205038.11",-3.75379391401991,1.00419493690609e-95,"DOWN"
"ENSG00000117122.13",2.37013792715144,1.43141693392501e-95,"UP"
"ENSG00000165092.12",-2.55975667113826,2.75542253660705e-95,"DOWN"
"ENSG00000107104.18",-1.84948309623071,3.26441721659125e-95,"DOWN"
"ENSG00000123219.12",1.90795957122185,3.51206222787691e-95,"UP"
"ENSG00000255398.2",-2.41533528203067,5.35513452308469e-95,"DOWN"
"ENSG00000137463.4",-2.33245509102656,5.96909085245114e-95,"DOWN"
"ENSG00000204136.10",-2.08797842295948,6.1009094282198e-95,"DOWN"
"ENSG00000270977.1",3.65381740029631,6.11246105971232e-95,"UP"
"ENSG00000124253.10",-5.2524298191577,6.16393104556892e-95,"DOWN"
"ENSG00000151914.19",-2.26902495686025,7.2894806202465e-95,"DOWN"
"ENSG00000267580.1",-2.15990902005326,9.17816362642792e-95,"DOWN"
"ENSG00000259652.1",-1.83091557219542,1.09331608883817e-94,"DOWN"
"ENSG00000169248.12",3.70743168170254,1.43215696761915e-94,"UP"
"ENSG00000259316.10",1.53482831167434,1.51369388369246e-94,"UP"
"ENSG00000114480.12",-1.54041212357286,2.13252427051609e-94,"DOWN"
"ENSG00000164032.11",1.45857488685249,2.82459457509908e-94,"UP"
"ENSG00000147799.11",1.65906216730047,3.1004289013583e-94,"UP"
"ENSG00000115504.14",-1.27456268258779,3.2940975999583e-94,"DOWN"
"ENSG00000109794.13",-2.1556695301517,3.81792265072356e-94,"DOWN"
"ENSG00000170989.8",-2.05605076074347,4.08829960301116e-94,"DOWN"
"ENSG00000179603.17",3.02219026273244,4.92060129898213e-94,"UP"
